seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,contractions,revisions,contract_evals,steps_factor,steps_tabular
18,Network-Full,50,5,300,1.0,recovery,161.64846095864186,0.20707382430273896,161.44138713433912,6.0840000000000005,155.35738713433912,0.0,0.0,0.0,0.5852252915754302,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-NoContract,50,5,300,1.0,recovery,217.10333228389058,0.08155503952446519,217.02177724436612,66.244,150.77777724436612,85.0,0.2833333333333333,0.5177304964539007,0.5264409891547056,1.0,0.0,1.0,0.0,65.0,235.0
18,Network-NoTest,50,5,300,1.0,recovery,163.1282193705464,0.002530929904584811,163.1256884406418,6.003,157.1226884406418,8.0,0.02666666666666667,0.01875,0.5548939767026588,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-NoUpdate,50,5,300,1.0,recovery,182.4218427789461,0.14626845775686248,182.27557432118923,6.075,176.20057432118924,1.0,0.0033333333333333335,0.0,0.5211098860685324,0.0,0.0,0.0,0.0,300.0,0.0
18,UCB1,50,5,300,1.0,recovery,286.9781397415546,17548.664815308577,-17261.686675567023,15.05,-17276.736675567023,13.0,0.043333333333333335,0.04452054794520548,51.232265588341576,0.0,0.0,0.0,0.0,0.0,0.0
18,HierBayes,50,5,300,1.0,recovery,329.36385035804125,17231.90534464029,-16902.54149428225,7.15,-16909.69149428225,19.0,0.06333333333333334,0.05782312925170068,58.26062186017323,0.0,0.0,0.0,0.0,300.0,0.0
18,RW-Feature,50,5,300,1.0,recovery,299.00330981489725,23781.9100645481,-23482.906754733205,4.46,-23487.366754733204,2.0,0.006666666666666667,0.0033783783783783786,72.68034581604307,0.0,0.0,0.0,0.0,300.0,0.0
18,LatentFactorEM,50,5,300,1.0,recovery,378.9865069575281,53367.18202090228,-52988.195513944745,95.05,-53083.24551394475,0.0,0.0,0.0,113.95559041552855,0.0,0.0,0.0,0.0,300.0,0.0
18,Dot,200,5,300,0.0,recovery,25.465112010003796,0.0,25.465112010003796,0.31,25.155112010003798,0.0,0.0,0.0,8.93049955742735,0.0,0.0,0.0,0.0,0.0,0.0
18,Linear,200,5,300,0.0,recovery,287.1984892067526,0.0,287.1984892067526,61.122,226.07648920675257,0.0,0.0,0.0,179.61120693789468,0.0,0.0,0.0,0.0,0.0,0.0
18,Thompson-Factor,200,5,300,0.0,recovery,185.50404802238413,0.0,185.50404802238413,4.65,180.85404802238412,0.0,0.0,0.0,44.689486484505565,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-Full,200,5,300,0.0,recovery,32.18217519138877,0.0,32.18217519138877,174.108,-141.92582480861122,0.0,0.0,0.0,4.565731627511325,2.0,1.0,3.0,1.0,79.0,221.0
18,Network-NoContract,200,5,300,0.0,recovery,178.64687451433613,0.0,178.64687451433613,103.232,75.41487451433613,0.0,0.0,0.0,40.757376553678384,1.0,0.0,1.0,0.0,67.0,233.0
18,Network-NoTest,200,5,300,0.0,recovery,155.80026341413264,0.0,155.80026341413264,6.048,149.75226341413264,0.0,0.0,0.0,66.64825804580104,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-NoUpdate,200,5,300,0.0,recovery,91.3517841548712,0.0,91.3517841548712,6.1290000000000004,85.22278415487119,0.0,0.0,0.0,130.21766819595416,0.0,0.0,0.0,0.0,300.0,0.0
18,UCB1,200,5,300,0.0,recovery,33.82087107598293,0.0,33.82087107598293,25.7,8.12087107598293,0.0,0.0,0.0,11.022051018707868,0.0,0.0,0.0,0.0,0.0,0.0
18,HierBayes,200,5,300,0.0,recovery,192.5576022657637,0.0,192.5576022657637,10.15,182.4076022657637,0.0,0.0,0.0,38.12393793719389,0.0,0.0,0.0,0.0,300.0,0.0
18,RW-Feature,200,5,300,0.0,recovery,146.04836504960448,0.0,146.04836504960448,4.415,141.6333650496045,0.0,0.0,0.0,44.14352691098849,0.0,0.0,0.0,0.0,300.0,0.0
18,LatentFactorEM,200,5,300,0.0,recovery,211.90655019360557,0.0,211.90655019360557,375.55,-163.64344980639444,0.0,0.0,0.0,161.19414442907515,0.0,0.0,0.0,0.0,300.0,0.0
18,Dot,200,5,300,1.0,recovery,4.574405329635094,0.16125872492724402,4.41314660470785,0.31,4.103146604707851,6.0,0.02,0.020689655172413793,8.072424810052302,0.0,0.0,0.0,0.0,0.0,0.0
18,Linear,200,5,300,1.0,recovery,363.82198425856603,36205.97585252316,-35842.15386826459,62.515,-35904.66886826459,0.0,0.0,0.0,82.96703146060088,0.0,0.0,0.0,0.0,0.0,0.0
18,Thompson-Factor,200,5,300,1.0,recovery,-132.45746120572468,219344.38092242758,-219476.8383836333,4.65,-219481.4883836333,82.0,0.2733333333333333,0.27702702702702703,230.687803237758,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-Full,200,5,300,1.0,recovery,55.020967069771395,0.19822623033256215,54.82274083943883,109.549,-54.72625916056118,10.0,0.03333333333333333,0.07692307692307693,0.4528055953094627,1.0,1.0,2.0,1.0,141.0,159.0
18,Network-NoContract,200,5,300,1.0,recovery,10.801056566287405,0.2500704394358902,10.550986126851516,6.093,4.457986126851516,2.0,0.006666666666666667,0.010309278350515464,0.38994010120374634,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-NoTest,200,5,300,1.0,recovery,63.36246776667861,0.032760642660999595,63.32970712401762,6.111,57.21870712401762,23.0,0.07666666666666666,0.2619047619047619,0.47023410292111983,0.0,0.0,0.0,0.0,300.0,0.0
18,Network-NoUpdate,200,5,300,1.0,recovery,73.3813369425336,0.6516208931523713,72.72971604938122,6.102,66.62771604938122,41.0,0.13666666666666666,0.3565217391304348,0.47597331400307313,0.0,0.0,0.0,0.0,300.0,0.0
18,UCB1,200,5,300,1.0,recovery,91.71001625022237,4554.366670011253,-4462.656653761031,25.7,-4488.35665376103,8.0,0.02666666666666667,0.027586206896551724,14.882034589175216,0.0,0.0,0.0,0.0,0.0,0.0
18,HierBayes,200,5,300,1.0,recovery,271.06138211544,564.7955507062923,-293.7341685908523,10.15,-303.88416859085225,40.0,0.13333333333333333,0.13745704467353953,48.6162287748169,0.0,0.0,0.0,0.0,300.0,0.0
18,RW-Feature,200,5,300,1.0,recovery,253.77701348089136,3981.7805906795193,-3728.0035771986277,4.415,-3732.4185771986276,19.0,0.06333333333333334,0.06462585034013606,29.149027679297234,0.0,0.0,0.0,0.0,300.0,0.0
18,LatentFactorEM,200,5,300,1.0,recovery,260.0692174562941,24566.739418707686,-24306.670201251392,375.55,-24682.22020125139,0.0,0.0,0.0,79.14074346657517,0.0,0.0,0.0,0.0,300.0,0.0
19,Dot,50,5,300,0.0,recovery,-16.94867604208794,0.0,-16.94867604208794,0.31,-17.258676042087938,0.0,0.0,0.0,3.9205713301327902,0.0,0.0,0.0,0.0,0.0,0.0
19,Linear,50,5,300,0.0,recovery,288.9728662910462,0.0,288.9728662910462,17.108,271.8648662910462,0.0,0.0,0.0,95.30266075041754,0.0,0.0,0.0,0.0,0.0,0.0
19,Thompson-Factor,50,5,300,0.0,recovery,75.07392955939349,0.0,75.07392955939349,4.65,70.42392955939349,0.0,0.0,0.0,29.85720581432847,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-Full,50,5,300,0.0,recovery,208.11862331263808,0.0,208.11862331263808,67.151,140.96762331263807,0.0,0.0,0.0,26.66118741361371,1.0,0.0,1.0,1.0,32.0,268.0
19,Network-NoContract,50,5,300,0.0,recovery,136.12264682099223,0.0,136.12264682099223,63.95,72.17264682099223,0.0,0.0,0.0,134.70930133250295,1.0,0.0,1.0,0.0,116.0,184.0
19,Network-NoTest,50,5,300,0.0,recovery,32.757049988234776,0.0,32.757049988234776,6.12,26.637049988234775,0.0,0.0,0.0,63.718896007220025,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoUpdate,50,5,300,0.0,recovery,254.39664641618202,0.0,254.39664641618202,6.066,248.33064641618202,0.0,0.0,0.0,34.0641413092837,0.0,0.0,0.0,0.0,300.0,0.0
19,UCB1,50,5,300,0.0,recovery,213.74519630466398,0.0,213.74519630466398,15.05,198.69519630466397,0.0,0.0,0.0,17.472493292900097,0.0,0.0,0.0,0.0,0.0,0.0
19,HierBayes,50,5,300,0.0,recovery,253.89582659982904,0.0,253.89582659982904,7.15,246.74582659982903,0.0,0.0,0.0,16.47581114336486,0.0,0.0,0.0,0.0,300.0,0.0
19,RW-Feature,50,5,300,0.0,recovery,136.64575778911782,0.0,136.64575778911782,4.478,132.16775778911781,0.0,0.0,0.0,156.55737417508772,0.0,0.0,0.0,0.0,300.0,0.0
19,LatentFactorEM,50,5,300,0.0,recovery,168.05656444412017,0.0,168.05656444412017,95.05,73.00656444412017,0.0,0.0,0.0,43.85283103335024,0.0,0.0,0.0,0.0,300.0,0.0
19,Dot,50,5,300,1.0,recovery,33.758883346961035,120.27548330931808,-86.51659996235705,0.31,-86.82659996235705,8.0,0.02666666666666667,0.02702702702702703,11.669306164091035,0.0,0.0,0.0,0.0,0.0,0.0
19,Linear,50,5,300,1.0,recovery,314.6224102109173,174.497629250625,140.12478096029227,16.765,123.35978096029227,0.0,0.0,0.0,15.331154857728146,0.0,0.0,0.0,0.0,0.0,0.0
19,Thompson-Factor,50,5,300,1.0,recovery,111.9405826197667,18964.053167460002,-18852.112584840237,4.648000000000001,-18856.760584840238,0.0,0.0,0.0,108.30830905839706,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-Full,50,5,300,1.0,recovery,239.99056516496051,0.0001232902608950989,239.99044187469963,6.082,233.90844187469963,1.0,0.0033333333333333335,0.0,0.09689614902178167,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoContract,50,5,300,1.0,recovery,86.48841788439442,0.02558339505591336,86.4628344893385,6.1370000000000005,80.3258344893385,0.0,0.0,0.0,0.4020072697034541,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoTest,50,5,300,1.0,recovery,68.91779480656066,0.06302563251178525,68.85476917404888,6.048,62.80676917404888,0.0,0.0,0.0,0.1840546188756198,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoUpdate,50,5,300,1.0,recovery,259.7771366343259,0.9738473981609046,258.803289236165,6.109,252.69428923616502,1.0,0.0033333333333333335,0.0,0.13525059133753212,0.0,0.0,0.0,0.0,300.0,0.0
19,UCB1,50,5,300,1.0,recovery,259.4581003934343,39.85562667793839,219.60247371549588,15.05,204.55247371549586,1.0,0.0033333333333333335,0.0035714285714285713,3.7797147167645266,0.0,0.0,0.0,0.0,0.0,0.0
19,HierBayes,50,5,300,1.0,recovery,253.8171331015754,1840.8115975101218,-1586.9944644085465,7.139,-1594.1334644085464,0.0,0.0,0.0,28.015581258949897,0.0,0.0,0.0,0.0,300.0,0.0
19,RW-Feature,50,5,300,1.0,recovery,262.31838988093307,8820.73479384092,-8558.416403959987,4.467,-8562.883403959988,0.0,0.0,0.0,77.57080020293779,0.0,0.0,0.0,0.0,300.0,0.0
19,LatentFactorEM,50,5,300,1.0,recovery,355.76192641727,495.4790610966434,-139.71713467937343,95.05,-234.76713467937344,0.0,0.0,0.0,11.060797764324585,0.0,0.0,0.0,0.0,300.0,0.0
19,Dot,200,5,300,0.0,recovery,-2.791941408881308,0.0,-2.791941408881308,0.31,-3.101941408881308,0.0,0.0,0.0,12.390128423230498,0.0,0.0,0.0,0.0,0.0,0.0
19,Linear,200,5,300,0.0,recovery,341.04961183833603,0.0,341.04961183833603,63.311,277.73861183833606,0.0,0.0,0.0,109.29978842908847,0.0,0.0,0.0,0.0,0.0,0.0
19,Thompson-Factor,200,5,300,0.0,recovery,66.60989065425079,0.0,66.60989065425079,4.65,61.95989065425079,0.0,0.0,0.0,157.92203974932508,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-Full,200,5,300,0.0,recovery,227.20940211804162,0.0,227.20940211804162,110.146,117.06340211804162,0.0,0.0,0.0,51.5159561276615,1.0,1.0,2.0,1.0,141.0,159.0
19,Network-NoContract,200,5,300,0.0,recovery,-114.17002928943185,0.0,-114.17002928943185,6.102,-120.27202928943186,0.0,0.0,0.0,165.43667283350823,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoTest,200,5,300,0.0,recovery,129.64310404574505,0.0,129.64310404574505,6.066,123.57710404574505,0.0,0.0,0.0,13.678400145416308,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoUpdate,200,5,300,0.0,recovery,261.37413780852404,0.0,261.37413780852404,6.147,255.22713780852405,0.0,0.0,0.0,231.55932875387745,0.0,0.0,0.0,0.0,300.0,0.0
19,UCB1,200,5,300,0.0,recovery,61.96691955846309,0.0,61.96691955846309,25.7,36.26691955846309,0.0,0.0,0.0,18.41857460868818,0.0,0.0,0.0,0.0,0.0,0.0
19,HierBayes,200,5,300,0.0,recovery,251.26647505773158,0.0,251.26647505773158,10.15,241.11647505773158,0.0,0.0,0.0,42.173319499055054,0.0,0.0,0.0,0.0,300.0,0.0
19,RW-Feature,200,5,300,0.0,recovery,276.2930693685378,0.0,276.2930693685378,4.4239999999999995,271.8690693685378,0.0,0.0,0.0,159.3609286300256,0.0,0.0,0.0,0.0,300.0,0.0
19,LatentFactorEM,200,5,300,0.0,recovery,221.96759722419375,0.0,221.96759722419375,375.55,-153.58240277580626,0.0,0.0,0.0,57.39546335974765,0.0,0.0,0.0,0.0,300.0,0.0
19,Dot,200,5,300,1.0,recovery,-21.274773837610894,84.50299676422074,-105.77777060183163,0.31,-106.08777060183164,12.0,0.04,0.04040404040404041,10.922959909566508,0.0,0.0,0.0,0.0,0.0,0.0
19,Linear,200,5,300,1.0,recovery,77.96706725875134,1643.222397249321,-1565.2553299905696,62.714,-1627.9693299905696,2.0,0.006666666666666667,0.006734006734006734,21.5199067270362,0.0,0.0,0.0,0.0,0.0,0.0
19,Thompson-Factor,200,5,300,1.0,recovery,122.4411145976969,4172.986508971198,-4050.5453943735015,4.65,-4055.1953943735016,12.0,0.04,0.04067796610169491,30.68769364685783,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-Full,200,5,300,1.0,recovery,103.57957011946415,1.3883929585206272,102.19117716094352,6.0840000000000005,96.10717716094352,1.0,0.0033333333333333335,0.00558659217877095,0.6469579992716586,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoContract,200,5,300,1.0,recovery,95.90598704079059,0.07555532900072084,95.83043171178987,108.172,-12.341568288210127,7.0,0.023333333333333334,0.010869565217391304,0.39113989679847194,1.0,0.0,1.0,0.0,39.0,261.0
19,Network-NoTest,200,5,300,1.0,recovery,121.53296746420895,0.5206182981977868,121.01234916601116,6.102,114.91034916601116,1.0,0.0033333333333333335,0.0047169811320754715,0.692004029539643,0.0,0.0,0.0,0.0,300.0,0.0
19,Network-NoUpdate,200,5,300,1.0,recovery,25.033352030015354,1.0766241574280482,23.956727872587308,6.057,17.899727872587306,10.0,0.03333333333333333,0.0,0.4050199274849808,0.0,0.0,0.0,0.0,300.0,0.0
19,UCB1,200,5,300,1.0,recovery,52.468905946786506,1419.4756294710483,-1367.0067235242618,25.7,-1392.7067235242619,9.0,0.03,0.02867383512544803,9.755953592231632,0.0,0.0,0.0,0.0,0.0,0.0
19,HierBayes,200,5,300,1.0,recovery,265.9655114753737,18303.615058331714,-18037.64954685634,10.15,-18047.799546856342,23.0,0.07666666666666666,0.0738255033557047,41.71255401190833,0.0,0.0,0.0,0.0,300.0,0.0
19,RW-Feature,200,5,300,1.0,recovery,122.43581966817572,423.4519082209777,-301.016088552802,4.4239999999999995,-305.44008855280197,11.0,0.03666666666666667,0.037037037037037035,36.582349948305556,0.0,0.0,0.0,0.0,300.0,0.0
19,LatentFactorEM,200,5,300,1.0,recovery,222.6856670271932,6412.268860537938,-6189.583193510744,375.55,-6565.133193510745,0.0,0.0,0.0,40.6752998384923,0.0,0.0,0.0,0.0,300.0,0.0
20,Dot,50,5,300,0.0,recovery,25.165358762505495,0.0,25.165358762505495,0.31,24.855358762505496,0.0,0.0,0.0,8.47697171496212,0.0,0.0,0.0,0.0,0.0,0.0
20,Linear,50,5,300,0.0,recovery,372.0644692215039,0.0,372.0644692215039,17.059,355.00546922150386,0.0,0.0,0.0,235.57330810224488,0.0,0.0,0.0,0.0,0.0,0.0
20,Thompson-Factor,50,5,300,0.0,recovery,-45.985620517471055,0.0,-45.985620517471055,4.65,-50.635620517471054,0.0,0.0,0.0,210.45347781860738,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-Full,50,5,300,0.0,recovery,315.8114550432466,0.0,315.8114550432466,141.711,174.1004550432466,0.0,0.0,0.0,37.80914289657902,2.0,1.0,3.0,1.0,42.0,258.0
20,Network-NoContract,50,5,300,0.0,recovery,248.07560276761382,0.0,248.07560276761382,6.093,241.98260276761383,0.0,0.0,0.0,7.144380872142122,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoTest,50,5,300,0.0,recovery,-5.541000088300807,0.0,-5.541000088300807,6.111,-11.652000088300806,0.0,0.0,0.0,201.97322533207995,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoUpdate,50,5,300,0.0,recovery,305.57821289426863,0.0,305.57821289426863,6.021,299.5572128942686,0.0,0.0,0.0,76.99068309600382,0.0,0.0,0.0,0.0,300.0,0.0
20,UCB1,50,5,300,0.0,recovery,265.57031785770823,0.0,265.57031785770823,15.05,250.52031785770822,0.0,0.0,0.0,19.95060261016067,0.0,0.0,0.0,0.0,0.0,0.0
20,HierBayes,50,5,300,0.0,recovery,293.05564567821705,0.0,293.05564567821705,7.15,285.90564567821707,0.0,0.0,0.0,122.40692834294642,0.0,0.0,0.0,0.0,300.0,0.0
20,RW-Feature,50,5,300,0.0,recovery,302.0420793709304,0.0,302.0420793709304,4.415,297.6270793709304,0.0,0.0,0.0,124.0933489081533,0.0,0.0,0.0,0.0,300.0,0.0
20,LatentFactorEM,50,5,300,0.0,recovery,346.8731805487595,0.0,346.8731805487595,95.05,251.82318054875947,0.0,0.0,0.0,42.30161750948135,0.0,0.0,0.0,0.0,300.0,0.0
20,Dot,50,5,300,1.0,recovery,1.9392742040651907,474.79370831443987,-472.85443411037465,0.31,-473.16443411037466,14.0,0.04666666666666667,0.04391891891891892,12.841011741931338,0.0,0.0,0.0,0.0,0.0,0.0
20,Linear,50,5,300,1.0,recovery,96.67973186331284,4117.354972210657,-4020.6752403473442,16.863,-4037.538240347344,4.0,0.013333333333333334,0.013559322033898305,29.79353248695052,0.0,0.0,0.0,0.0,0.0,0.0
20,Thompson-Factor,50,5,300,1.0,recovery,323.47554026736935,17134.36896995897,-16810.8934296916,4.65,-16815.543429691603,0.0,0.0,0.0,65.13815056901684,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-Full,50,5,300,1.0,recovery,276.13748886224175,0.4075029599724534,275.7299859022693,138.826,136.90398590226928,31.0,0.10333333333333333,0.1746987951807229,0.5676116771944183,2.0,1.0,3.0,1.0,112.0,188.0
20,Network-NoContract,50,5,300,1.0,recovery,263.1524566971755,0.049295115160218284,263.10316158201533,6.057,257.0461615820153,1.0,0.0033333333333333335,0.0,0.552523282745513,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoTest,50,5,300,1.0,recovery,253.03788484699578,0.13485506027146954,252.90302978672432,6.093,246.81002978672433,2.0,0.006666666666666667,0.006535947712418301,0.5993897188722641,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoUpdate,50,5,300,1.0,recovery,254.92378960029689,3.910041551704485,251.0137480485924,6.093,244.9207480485924,1.0,0.0033333333333333335,0.0,0.5762898730083303,0.0,0.0,0.0,0.0,300.0,0.0
20,UCB1,50,5,300,1.0,recovery,241.03302911601142,4340.707732061683,-4099.674702945671,15.05,-4114.724702945671,12.0,0.04,0.02909090909090909,20.622729224896457,0.0,0.0,0.0,0.0,0.0,0.0
20,HierBayes,50,5,300,1.0,recovery,262.1001593510541,33818.407914167736,-33556.307754816684,7.15,-33563.457754816685,0.0,0.0,0.0,80.04222716584226,0.0,0.0,0.0,0.0,300.0,0.0
20,RW-Feature,50,5,300,1.0,recovery,303.08281416179307,10.670067389272427,292.4127467725206,4.406,288.0067467725206,1.0,0.0033333333333333335,0.003367003367003367,46.01060172878743,0.0,0.0,0.0,0.0,300.0,0.0
20,LatentFactorEM,50,5,300,1.0,recovery,54.526848534882255,6678.529364466909,-6624.002515932027,95.05,-6719.052515932027,0.0,0.0,0.0,40.972008960931824,0.0,0.0,0.0,0.0,300.0,0.0
20,Dot,200,5,300,0.0,recovery,28.1326360169024,0.0,28.1326360169024,0.31,27.8226360169024,0.0,0.0,0.0,5.1545174193648915,0.0,0.0,0.0,0.0,0.0,0.0
20,Linear,200,5,300,0.0,recovery,373.8164251053079,0.0,373.8164251053079,63.112,310.7044251053079,0.0,0.0,0.0,53.66538231510145,0.0,0.0,0.0,0.0,0.0,0.0
20,Thompson-Factor,200,5,300,0.0,recovery,28.644261296305856,0.0,28.644261296305856,4.65,23.994261296305858,0.0,0.0,0.0,169.12583607326772,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-Full,200,5,300,0.0,recovery,12.149452887114178,0.0,12.149452887114178,6.111,6.038452887114178,0.0,0.0,0.0,163.49293668279682,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoContract,200,5,300,0.0,recovery,329.94333836159893,0.0,329.94333836159893,106.28999999999999,223.65333836159894,0.0,0.0,0.0,56.283759443955724,1.0,0.0,1.0,0.0,49.0,251.0
20,Network-NoTest,200,5,300,0.0,recovery,269.3658008060406,0.0,269.3658008060406,6.1290000000000004,263.2368008060406,0.0,0.0,0.0,111.29746384622246,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoUpdate,200,5,300,0.0,recovery,17.691638684372595,0.0,17.691638684372595,6.138,11.553638684372595,0.0,0.0,0.0,172.11520579762598,0.0,0.0,0.0,0.0,300.0,0.0
20,UCB1,200,5,300,0.0,recovery,78.49850298537761,0.0,78.49850298537761,25.7,52.79850298537761,0.0,0.0,0.0,14.804455065609528,0.0,0.0,0.0,0.0,0.0,0.0
20,HierBayes,200,5,300,0.0,recovery,282.2717312449324,0.0,282.2717312449324,10.15,272.12173124493245,0.0,0.0,0.0,53.3741291012813,0.0,0.0,0.0,0.0,300.0,0.0
20,RW-Feature,200,5,300,0.0,recovery,86.22879620692734,0.0,86.22879620692734,4.442,81.78679620692733,0.0,0.0,0.0,20.26656146881813,0.0,0.0,0.0,0.0,300.0,0.0
20,LatentFactorEM,200,5,300,0.0,recovery,152.3890206573722,0.0,152.3890206573722,375.55,-223.1609793426278,0.0,0.0,0.0,110.74451389372565,0.0,0.0,0.0,0.0,300.0,0.0
20,Dot,200,5,300,1.0,recovery,-13.006125184074431,2.5537762110064675,-15.5599013950809,0.31,-15.8699013950809,9.0,0.03,0.030534351145038167,2.704089375159563,0.0,0.0,0.0,0.0,0.0,0.0
20,Linear,200,5,300,1.0,recovery,7.067553509997564,3044.159679234879,-3037.0921257248815,63.311,-3100.4031257248816,0.0,0.0,0.0,28.854784581628056,0.0,0.0,0.0,0.0,0.0,0.0
20,Thompson-Factor,200,5,300,1.0,recovery,83.06333989785895,42209.14925083696,-42126.0859109391,4.65,-42130.7359109391,7.0,0.023333333333333334,0.023972602739726026,55.67786185750461,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-Full,200,5,300,1.0,recovery,-16.098531678042878,0.5089925664210666,-16.607524244463946,6.075,-22.682524244463945,2.0,0.006666666666666667,0.007575757575757576,0.4608436011081449,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoContract,200,5,300,1.0,recovery,17.729632251990033,0.27698523313793477,17.452647018852097,6.1290000000000004,11.323647018852096,2.0,0.006666666666666667,0.0,0.3888133295183801,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoTest,200,5,300,1.0,recovery,50.56763546547818,0.9025291803862312,49.66510628509195,6.1290000000000004,43.536106285091954,1.0,0.0033333333333333335,0.0,0.5035729213959502,0.0,0.0,0.0,0.0,300.0,0.0
20,Network-NoUpdate,200,5,300,1.0,recovery,-16.910417852665425,0.9648170326840031,-17.87523488534943,6.111,-23.98623488534943,3.0,0.01,0.0,0.4015705679691204,0.0,0.0,0.0,0.0,300.0,0.0
20,UCB1,200,5,300,1.0,recovery,-6.094431655163634,1029.6966840910172,-1035.7911157461808,25.7,-1061.4911157461809,8.0,0.02666666666666667,0.02768166089965398,9.34703802753203,0.0,0.0,0.0,0.0,0.0,0.0
20,HierBayes,200,5,300,1.0,recovery,293.660654193419,102605.61417856603,-102311.95352437261,10.15,-102322.10352437261,0.0,0.0,0.0,124.53498046409231,0.0,0.0,0.0,0.0,300.0,0.0
20,RW-Feature,200,5,300,1.0,recovery,298.35457492746434,78911.63732308883,-78613.28274816136,4.37,-78617.65274816136,1.0,0.0033333333333333335,0.003436426116838488,100.75866678508038,0.0,0.0,0.0,0.0,300.0,0.0
20,LatentFactorEM,200,5,300,1.0,recovery,394.2573619300913,84218.12411262482,-83823.86675069472,375.55,-84199.41675069473,0.0,0.0,0.0,109.69098628231878,0.0,0.0,0.0,0.0,300.0,0.0
21,Dot,50,5,300,0.0,recovery,9.10122676751303,0.0,9.10122676751303,0.31,8.79122676751303,0.0,0.0,0.0,3.937824327886736,0.0,0.0,0.0,0.0,0.0,0.0
21,Linear,50,5,300,0.0,recovery,92.154548529377,0.0,92.154548529377,16.765,75.389548529377,0.0,0.0,0.0,47.1412886609281,0.0,0.0,0.0,0.0,0.0,0.0
21,Thompson-Factor,50,5,300,0.0,recovery,190.50654022379803,0.0,190.50654022379803,4.65,185.85654022379802,0.0,0.0,0.0,51.88827923504165,0.0,0.0,0.0,0.0,300.0,0.0
21,Network-Full,50,5,300,0.0,recovery,286.2472084321407,0.0,286.2472084321407,6.066,280.18120843214075,0.0,0.0,0.0,77.3617651466547,0.0,0.0,0.0,0.0,300.0,0.0
21,Network-NoContract,50,5,300,0.0,recovery,64.90343212225719,0.0,64.90343212225719,6.0840000000000005,58.81943212225718,0.0,0.0,0.0,54.61949193606267,0.0,0.0,0.0,0.0,300.0,0.0
21,Network-NoTest,50,5,300,0.0,recovery,54.065661216441214,0.0,54.065661216441214,6.12,47.945661216441216,0.0,0.0,0.0,54.41180029819876,0.0,0.0,0.0,0.0,300.0,0.0
21,Network-NoUpdate,50,5,300,0.0,recovery,37.03472734462463,0.0,37.03472734462463,6.1290000000000004,30.905727344624626,0.0,0.0,0.0,22.767012544975582,0.0,0.0,0.0,0.0,300.0,0.0
21,UCB1,50,5,300,0.0,recovery,298.6667545358637,0.0,298.6667545358637,15.05,283.61675453586366,0.0,0.0,0.0,81.00536215856064,0.0,0.0,0.0,0.0,0.0,0.0
21,HierBayes,50,5,300,0.0,recovery,308.03819195977485,0.0,308.03819195977485,7.15,300.8881919597749,0.0,0.0,0.0,73.62344447215885,0.0,0.0,0.0,0.0,300.0,0.0
21,RW-Feature,50,5,300,0.0,recovery,99.92037314258906,0.0,99.92037314258906,4.433,95.48737314258906,0.0,0.0,0.0,62.99250811572668,0.0,0.0,0.0,0.0,300.0,0.0
21,LatentFactorEM,50,5,300,0.0,recovery,90.62372130204041,0.0,90.62372130204041,95.05,-4.426278697959589,0.0,0.0,0.0,26.25193734311755,0.0,0.0,0.0,0.0,300.0,0.0
21,Dot,50,5,300,1.0,recovery,14.389556585543007,375.86106463736047,-361.47150805181747,0.31,-361.78150805181747,29.0,0.09666666666666666,0.09556313993174062,12.596679748747425,0.0,0.0,0.0,0.0,0.0,0.0
21,Linear,50,5,300,1.0,recovery,413.55612372534927,17.28349581772642,396.27262790762285,16.618000000000002,379.65462790762285,0.0,0.0,0.0,5.272955200799498,0.0,0.0,0.0,0.0,0.0,0.0
