seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,switches
26,Network-Full,50,5,80,1.0,structured,35.6238408363764,0.20235846601110186,35.421482370365304,1.693,33.728482370365306,0.0,0.0
26,Network-NoTest,50,5,80,1.0,structured,47.51034954798581,0.705328998163758,46.80502054982205,1.738,45.067020549822054,0.0,0.0
26,Network-NoUpdate,50,5,80,1.0,structured,47.94707098158113,0.07868246907560039,47.868388512505526,1.7469999999999999,46.121388512505526,8.0,0.0
26,Dot,200,5,80,0.0,structured,-6.456366771185251,0.0,-6.456366771185251,0.09,-6.546366771185251,0.0,0.0
26,Linear,200,5,80,0.0,structured,88.90643682402747,0.0,88.90643682402747,19.604,69.30243682402747,0.0,0.0
26,Network-Full,200,5,80,0.0,structured,46.78156265288217,0.0,46.78156265288217,1.765,45.01656265288217,0.0,0.0
26,Network-NoTest,200,5,80,0.0,structured,83.69385622995273,0.0,83.69385622995273,1.765,81.92885622995273,0.0,0.0
26,Network-NoUpdate,200,5,80,0.0,structured,87.60539782379277,0.0,87.60539782379277,1.765,85.84039782379277,0.0,0.0
26,Dot,200,5,80,0.25,structured,10.636974197864447,41.13144934253569,-30.49447514467124,0.09,-30.58447514467124,2.0,0.0
26,Linear,200,5,80,0.25,structured,63.21977150006167,0.008688399183502801,63.21108310087816,18.211,45.000083100878165,31.0,0.0
26,Network-Full,200,5,80,0.25,structured,63.05517255283985,2.9647919463772032,60.090380606462645,1.738,58.352380606462646,11.0,0.0
26,Network-NoTest,200,5,80,0.25,structured,50.87830812179644,1.0171028306052277,49.86120529119121,1.729,48.13220529119121,11.0,0.0
26,Network-NoUpdate,200,5,80,0.25,structured,68.0436902347769,19.34909081090487,48.694599423872035,1.765,46.929599423872034,18.0,0.0
26,Dot,200,5,80,0.5,structured,-8.315755226505154,20.32773558084155,-28.643490807346705,0.09,-28.733490807346705,0.0,0.0
26,Linear,200,5,80,0.5,structured,53.410953103756455,2971.0792470966326,-2917.668293992876,19.206,-2936.874293992876,0.0,0.0
26,Network-Full,200,5,80,0.5,structured,54.52704877768999,0.4149781026097925,54.1120706750802,1.756,52.3560706750802,0.0,0.0
26,Network-NoTest,200,5,80,0.5,structured,46.71506238717879,0.38261193287847933,46.33245045430031,1.729,44.60345045430031,0.0,0.0
26,Network-NoUpdate,200,5,80,0.5,structured,44.752887889463985,0.28933192187358586,44.4635559675904,1.702,42.761555967590404,0.0,0.0
26,Dot,200,5,80,0.75,structured,7.088729484277157,66.79666565933184,-59.70793617505468,0.09,-59.79793617505468,0.0,0.0
26,Linear,200,5,80,0.75,structured,47.2236033367608,90.77548619447192,-43.55188285771112,18.41,-61.96188285771112,0.0,0.0
26,Network-Full,200,5,80,0.75,structured,36.294305533859465,0.00010710856983663086,36.29419842528963,1.738,34.55619842528963,0.0,0.0
26,Network-NoTest,200,5,80,0.75,structured,36.89118144940663,0.015759982232496472,36.875421467174135,1.756,35.119421467174135,0.0,0.0
26,Network-NoUpdate,200,5,80,0.75,structured,45.16446108180163,1.1718030091553353e-05,45.16444936377154,1.729,43.43544936377154,0.0,0.0
26,Dot,200,5,80,1.0,structured,9.810174254864958,2.0586311065205183,7.751543148344439,0.09,7.661543148344439,0.0,0.0
26,Linear,200,5,80,1.0,structured,2.2219286190765235,461.8972467536737,-459.67531813459715,19.405,-479.0803181345972,0.0,0.0
26,Network-Full,200,5,80,1.0,structured,54.32737642021672,0.2981210254759715,54.02925539474075,1.738,52.29125539474075,3.0,0.0
26,Network-NoTest,200,5,80,1.0,structured,32.315464072865986,0.28968574669494884,32.025778326171036,1.738,30.287778326171036,1.0,0.0
26,Network-NoUpdate,200,5,80,1.0,structured,26.980942985140413,8.771997566414669e-05,26.98085526516475,1.756,25.22485526516475,0.0,0.0
27,Dot,50,5,80,0.0,structured,5.723777159117156,0.0,5.723777159117156,0.09,5.633777159117156,0.0,0.0
27,Linear,50,5,80,0.0,structured,102.95309900726757,0.0,102.95309900726757,5.057,97.89609900726757,0.0,0.0
27,Network-Full,50,5,80,0.0,structured,102.35191009560185,0.0,102.35191009560185,1.756,100.59591009560185,0.0,0.0
27,Network-NoTest,50,5,80,0.0,structured,109.67887008986325,0.0,109.67887008986325,1.765,107.91387008986325,0.0,0.0
27,Network-NoUpdate,50,5,80,0.0,structured,109.67537609890461,0.0,109.67537609890461,1.783,107.8923760989046,0.0,0.0
27,Dot,50,5,80,0.25,structured,-9.720374939486199,16.353444315874846,-26.073819255361045,0.09,-26.163819255361044,0.0,0.0
27,Linear,50,5,80,0.25,structured,44.26861342878656,20.854624040443195,23.413989388343364,5.008,18.405989388343365,0.0,0.0
27,Network-Full,50,5,80,0.25,structured,35.3770131290765,1.1121437919922341,34.26486933708427,1.765,32.49986933708427,0.0,0.0
27,Network-NoTest,50,5,80,0.25,structured,70.34853103332065,0.1396396467783479,70.2088913865423,1.756,68.4528913865423,15.0,0.0
27,Network-NoUpdate,50,5,80,0.25,structured,40.06810782624255,10.974247282801922,29.09386054344063,1.792,27.30186054344063,0.0,0.0
27,Dot,50,5,80,0.5,structured,1.33406830687326,7.138822442156599,-5.804754135283339,0.09,-5.894754135283339,1.0,0.0
27,Linear,50,5,80,0.5,structured,128.09473639761794,2675.284078527237,-2547.189342129619,5.204,-2552.393342129619,0.0,0.0
27,Network-Full,50,5,80,0.5,structured,99.30081728316718,0.4219746582857478,98.87884262488143,1.738,97.14084262488143,20.0,0.0
27,Network-NoTest,50,5,80,0.5,structured,20.375179362351926,0.19642313161208164,20.178756230739843,1.765,18.413756230739843,0.0,0.0
27,Network-NoUpdate,50,5,80,0.5,structured,82.97693042238852,0.00033879369680789306,82.97659162869171,1.72,81.25659162869171,11.0,0.0
27,Dot,50,5,80,0.75,structured,-5.004182240400179,254.27648014302997,-259.2806623834301,0.09,-259.3706623834301,0.0,0.0
27,Linear,50,5,80,0.75,structured,-7.323001397381121,1061.9343471855627,-1069.257348582944,5.106,-1074.363348582944,0.0,0.0
27,Network-Full,50,5,80,0.75,structured,91.74974824693858,0.833670765215054,90.91607748172352,1.738,89.17807748172352,27.0,0.0
27,Network-NoTest,50,5,80,0.75,structured,44.74154778545703,0.0008910847805674305,44.74065670067646,1.693,43.04765670067646,11.0,0.0
27,Network-NoUpdate,50,5,80,0.75,structured,67.8849786136779,2.2004748845294717,65.68450372914843,1.693,63.991503729148434,11.0,0.0
27,Dot,50,5,80,1.0,structured,5.8602580777793705,8.345944167032197,-2.4856860892528267,0.09,-2.5756860892528266,1.0,0.0
27,Linear,50,5,80,1.0,structured,10.711253447000907,375.98129013663765,-365.27003668963675,5.106,-370.37603668963675,0.0,0.0
27,Network-Full,50,5,80,1.0,structured,18.476830426587988,0.0020528730784935417,18.474777553509494,1.774,16.700777553509493,0.0,0.0
27,Network-NoTest,50,5,80,1.0,structured,31.996508076354544,0.44918853160263583,31.547319544751907,1.765,29.782319544751907,0.0,0.0
27,Network-NoUpdate,50,5,80,1.0,structured,58.917041110947125,0.3578904862913501,58.55915062465577,1.765,56.79415062465577,13.0,0.0
27,Dot,200,5,80,0.0,structured,-8.386440417579804,0.0,-8.386440417579804,0.09,-8.476440417579804,0.0,0.0
27,Linear,200,5,80,0.0,structured,116.48529006177647,0.0,116.48529006177647,19.604,96.88129006177647,0.0,0.0
27,Network-Full,200,5,80,0.0,structured,115.14008628136746,0.0,115.14008628136746,1.72,113.42008628136746,0.0,0.0
27,Network-NoTest,200,5,80,0.0,structured,122.54683001309233,0.0,122.54683001309233,1.738,120.80883001309233,0.0,0.0
27,Network-NoUpdate,200,5,80,0.0,structured,128.60946775601568,0.0,128.60946775601568,1.774,126.83546775601567,0.0,0.0
27,Dot,200,5,80,0.25,structured,3.3382183057685433,20.944261166281372,-17.60604286051283,0.09,-17.69604286051283,2.0,0.0
27,Linear,200,5,80,0.25,structured,20.37232875448196,331.4068337197851,-311.03450496530314,19.803,-330.83750496530314,0.0,0.0
27,Network-Full,200,5,80,0.25,structured,67.51760178844147,0.2724247908356974,67.24517699760577,1.702,65.54317699760577,6.0,0.0
27,Network-NoTest,200,5,80,0.25,structured,71.63828957931291,2.1871916420366966,69.45109793727622,1.729,67.72209793727622,8.0,0.0
27,Network-NoUpdate,200,5,80,0.25,structured,78.56129877441107,2.2016472852365325,76.35965148917454,1.765,74.59465148917454,9.0,0.0
27,Dot,200,5,80,0.5,structured,-7.755475023327044,7.5733337902500875,-15.328808813577131,0.09,-15.418808813577131,1.0,0.0
27,Linear,200,5,80,0.5,structured,113.80016042105188,1462.8771477011026,-1349.0769872800506,19.206,-1368.2829872800505,0.0,0.0
27,Network-Full,200,5,80,0.5,structured,56.73900516531974,0.10120828096144541,56.637796884358295,1.7469999999999999,54.890796884358295,5.0,0.0
27,Network-NoTest,200,5,80,0.5,structured,67.04998469028243,0.16849779387891095,66.88148689640352,1.7469999999999999,65.13448689640352,7.0,0.0
27,Network-NoUpdate,200,5,80,0.5,structured,53.21399594066316,1.759340525465997,51.454655415197166,1.729,49.72565541519717,4.0,0.0
27,Dot,200,5,80,0.75,structured,-5.9857145881870775,0.040004717764070684,-6.0257193059511485,0.09,-6.115719305951148,0.0,0.0
27,Linear,200,5,80,0.75,structured,-5.4834349677061205,81.79445882474772,-87.27789379245384,19.803,-107.08089379245384,28.0,0.0
27,Network-Full,200,5,80,0.75,structured,106.21793747903132,0.08189717466087687,106.13604030437044,1.702,104.43404030437044,12.0,0.0
27,Network-NoTest,200,5,80,0.75,structured,124.32338882834331,0.11524523155830546,124.208143596785,1.756,122.452143596785,15.0,0.0
27,Network-NoUpdate,200,5,80,0.75,structured,118.8699725407736,0.15615480904640391,118.7138177317272,1.756,116.9578177317272,6.0,0.0
27,Dot,200,5,80,1.0,structured,7.789119539409359,177.59768810681697,-169.8085685674076,0.09,-169.8985685674076,0.0,0.0
27,Linear,200,5,80,1.0,structured,35.33323358093402,693.1303543444398,-657.7971207635057,19.006999999999998,-676.8041207635057,0.0,0.0
27,Network-Full,200,5,80,1.0,structured,38.34135665679027,0.03744229654302622,38.30391436024724,1.756,36.54791436024724,0.0,0.0
27,Network-NoTest,200,5,80,1.0,structured,35.53168994134927,0.9626697900989465,34.56902015125032,1.702,32.86702015125032,1.0,0.0
27,Network-NoUpdate,200,5,80,1.0,structured,39.613894695739354,0.06718846154754621,39.54670623419181,1.765,37.78170623419181,0.0,0.0
28,Dot,50,5,80,0.0,structured,12.305169138219133,0.0,12.305169138219133,0.09,12.215169138219133,0.0,0.0
28,Linear,50,5,80,0.0,structured,42.60220848140046,0.0,42.60220848140046,5.106,37.49620848140046,0.0,0.0
28,Network-Full,50,5,80,0.0,structured,64.8878781151729,0.0,64.8878781151729,1.7469999999999999,63.140878115172896,0.0,0.0
28,Network-NoTest,50,5,80,0.0,structured,66.84459132885004,0.0,66.84459132885004,1.756,65.08859132885004,0.0,0.0
28,Network-NoUpdate,50,5,80,0.0,structured,60.69394072720178,0.0,60.69394072720178,1.72,58.97394072720178,0.0,0.0
28,Dot,50,5,80,0.25,structured,-2.012659257293076,0.15886121921230079,-2.1715204765053766,0.09,-2.2615204765053765,1.0,0.0
28,Linear,50,5,80,0.25,structured,49.82684535179958,1.4357939355192868,48.39105141628029,5.253,43.13805141628029,0.0,0.0
28,Network-Full,50,5,80,0.25,structured,66.33044830278381,0.6518215229937976,65.67862677979001,1.738,63.94062677979001,15.0,0.0
28,Network-NoTest,50,5,80,0.25,structured,74.42510785412146,0.7517824347244417,73.67332541939702,1.729,71.94432541939702,17.0,0.0
28,Network-NoUpdate,50,5,80,0.25,structured,72.14027334729337,0.9021329890091644,71.23814035828421,1.729,69.50914035828421,12.0,0.0
28,Dot,50,5,80,0.5,structured,-11.10978826187008,227.42321424496717,-238.53300250683725,0.09,-238.62300250683725,1.0,0.0
28,Linear,50,5,80,0.5,structured,69.59666182363807,374.2999015705114,-304.70323974687335,5.204,-309.90723974687336,0.0,0.0
28,Network-Full,50,5,80,0.5,structured,51.86701918557995,0.15657165348565893,51.71044753209429,1.783,49.92744753209429,17.0,0.0
28,Network-NoTest,50,5,80,0.5,structured,65.00703705703181,0.2340271082387801,64.77300994879303,1.792,62.98100994879303,0.0,0.0
28,Network-NoUpdate,50,5,80,0.5,structured,66.14084597357977,0.07046874229782497,66.07037723128195,1.774,64.29637723128195,0.0,0.0
28,Dot,50,5,80,0.75,structured,-6.083622709922977,214.37973537391656,-220.46335808383952,0.09,-220.55335808383953,3.0,0.0
28,Linear,50,5,80,0.75,structured,122.92152482369823,986.4973613435272,-863.575836519829,4.959,-868.5348365198289,1.0,0.0
28,Network-Full,50,5,80,0.75,structured,104.50020328726934,0.9463321691683495,103.553871118101,1.765,101.788871118101,25.0,0.0
28,Network-NoTest,50,5,80,0.75,structured,92.70018935462078,0.24938047110900496,92.45080888351177,1.735,90.71580888351177,16.0,0.0
28,Network-NoUpdate,50,5,80,0.75,structured,95.59007367908241,0.7170023860611527,94.87307129302125,1.729,93.14407129302126,23.0,0.0
28,Dot,50,5,80,1.0,structured,-6.292865161419023,444.9222835023076,-451.2151486637266,0.09,-451.3051486637266,1.0,0.0
28,Linear,50,5,80,1.0,structured,122.55604320232473,2561.7242526883288,-2439.168209486004,4.959,-2444.1272094860037,0.0,0.0
28,Network-Full,50,5,80,1.0,structured,82.95519868221083,0.3822031060723138,82.57299557613852,1.744,80.82899557613852,18.0,0.0
28,Network-NoTest,50,5,80,1.0,structured,99.318385502917,0.39802792865684933,98.92035757426015,1.764,97.15635757426016,25.0,0.0
28,Network-NoUpdate,50,5,80,1.0,structured,108.45110563257595,0.7731477720637435,107.67795786051221,1.736,105.9419578605122,28.0,0.0
28,Dot,200,5,80,0.0,structured,9.884383799994762,0.0,9.884383799994762,0.09,9.794383799994762,0.0,0.0
28,Linear,200,5,80,0.0,structured,54.28863299204943,0.0,54.28863299204943,19.604,34.68463299204943,0.0,0.0
28,Network-Full,200,5,80,0.0,structured,79.95332837052885,0.0,79.95332837052885,1.7469999999999999,78.20632837052885,0.0,0.0
28,Network-NoTest,200,5,80,0.0,structured,47.93693641974507,0.0,47.93693641974507,1.7469999999999999,46.18993641974507,0.0,0.0
28,Network-NoUpdate,200,5,80,0.0,structured,50.898968504255286,0.0,50.898968504255286,1.792,49.106968504255285,0.0,0.0
28,Dot,200,5,80,0.25,structured,0.340254535897351,4.856280387715203,-4.516025851817852,0.09,-4.606025851817852,3.0,0.0
28,Linear,200,5,80,0.25,structured,88.46722297341036,351.4314937771614,-262.96427080375105,18.808,-281.77227080375104,70.0,0.0
28,Network-Full,200,5,80,0.25,structured,74.47343172762483,0.19042374993066274,74.28300797769417,1.765,72.51800797769417,21.0,0.0
28,Network-NoTest,200,5,80,0.25,structured,82.98832547730349,0.21490498735143024,82.77342048995206,1.7469999999999999,81.02642048995206,25.0,0.0
28,Network-NoUpdate,200,5,80,0.25,structured,77.50740097980126,1.7160396508758557e-05,77.50738381940475,1.756,75.75138381940475,25.0,0.0
28,Dot,200,5,80,0.5,structured,3.4101060190463355,81.82786729656895,-78.41776127752262,0.09,-78.50776127752262,0.0,0.0
28,Linear,200,5,80,0.5,structured,78.42955607057979,221.60775336729142,-143.17819729671163,19.006999999999998,-162.18519729671164,0.0,0.0
28,Network-Full,200,5,80,0.5,structured,89.11456706322528,0.036898430178429434,89.07766863304686,1.7469999999999999,87.33066863304686,3.0,0.0
28,Network-NoTest,200,5,80,0.5,structured,91.63230495701072,0.06357377845108125,91.56873117855963,1.7469999999999999,89.82173117855963,8.0,0.0
28,Network-NoUpdate,200,5,80,0.5,structured,92.02060358215375,0.10405465842268759,91.91654892373107,1.783,90.13354892373107,8.0,0.0
28,Dot,200,5,80,0.75,structured,7.328202620387544,107.66912845319854,-100.340925832811,0.09,-100.430925832811,0.0,0.0
28,Linear,200,5,80,0.75,structured,89.98577784977367,0.018815475098134964,89.96696237467553,19.803,70.16396237467553,78.0,0.0
28,Network-Full,200,5,80,0.75,structured,76.80824415323744,0.8833367087707895,75.92490744446665,1.765,74.15990744446665,15.0,0.0
28,Network-NoTest,200,5,80,0.75,structured,80.00838399028336,11.811884893325683,68.19649909695768,1.774,66.42249909695768,14.0,0.0
28,Network-NoUpdate,200,5,80,0.75,structured,66.09956602455064,0.34510358979590333,65.75446243475474,1.711,64.04346243475474,14.0,0.0
28,Dot,200,5,80,1.0,structured,-19.404950372409516,21.555731942511834,-40.96068231492135,0.09,-41.05068231492135,3.0,0.0
28,Linear,200,5,80,1.0,structured,103.01583632257731,138.81191305167206,-35.79607672909475,18.808,-54.60407672909475,71.0,0.0
28,Network-Full,200,5,80,1.0,structured,84.2197471540719,0.254476875250788,83.96527027882111,1.729,82.23627027882111,36.0,0.0
28,Network-NoTest,200,5,80,1.0,structured,55.77690070262709,0.08325405271569696,55.69364664991139,1.711,53.982646649911395,24.0,0.0
28,Network-NoUpdate,200,5,80,1.0,structured,97.52966176231236,1.5641913735489021,95.96547038876345,1.765,94.20047038876345,36.0,0.0
29,Dot,50,5,80,0.0,structured,-13.496191426932928,0.0,-13.496191426932928,0.09,-13.586191426932928,0.0,0.0
29,Linear,50,5,80,0.0,structured,95.74913044952339,0.0,95.74913044952339,5.204,90.5451304495234,0.0,0.0
29,Network-Full,50,5,80,0.0,structured,62.60532339147883,0.0,62.60532339147883,1.72,60.88532339147883,0.0,0.0
29,Network-NoTest,50,5,80,0.0,structured,92.2317721619743,0.0,92.2317721619743,1.729,90.5027721619743,0.0,0.0
29,Network-NoUpdate,50,5,80,0.0,structured,75.74446598578251,0.0,75.74446598578251,1.72,74.02446598578251,0.0,0.0
29,Dot,50,5,80,0.25,structured,-0.00718849908950403,5.2952686634684785,-5.302457162557983,0.09,-5.3924571625579825,3.0,0.0
29,Linear,50,5,80,0.25,structured,-9.491840180657885,786.9018252601687,-796.3936654408266,5.106,-801.4996654408266,0.0,0.0
29,Network-Full,50,5,80,0.25,structured,99.8424656873835,0.23851559504760736,99.6039500923359,1.756,97.84795009233589,25.0,0.0
29,Network-NoTest,50,5,80,0.25,structured,93.01829983395717,0.009447546552840747,93.00885228740434,1.738,91.27085228740434,25.0,0.0
29,Network-NoUpdate,50,5,80,0.25,structured,83.44117268535096,0.3012348797267521,83.13993780562421,1.738,81.40193780562421,18.0,0.0
29,Dot,50,5,80,0.5,structured,-21.15069025463493,219.2317071569898,-240.38239741162474,0.09,-240.47239741162474,1.0,0.0
29,Linear,50,5,80,0.5,structured,8.389834729020922,1.9838361978581598,6.405998531162762,5.351,1.054998531162762,0.0,0.0
29,Network-Full,50,5,80,0.5,structured,43.23717405072323,0.0007403651337376425,43.236433685589496,1.756,41.480433685589496,0.0,0.0
29,Network-NoTest,50,5,80,0.5,structured,40.948868579731645,0.00018777043506176163,40.94868080929658,1.774,39.17468080929658,0.0,0.0
29,Network-NoUpdate,50,5,80,0.5,structured,40.30913915727058,1.006287147957566e-05,40.3091290943991,1.774,38.535129094399096,0.0,0.0
29,Dot,50,5,80,0.75,structured,2.4433274336788235,68.11867811295443,-65.67535067927561,0.09,-65.76535067927561,3.0,0.0
29,Linear,50,5,80,0.75,structured,114.12450494304741,24.08669064966514,90.03781429338227,5.155,84.88281429338227,1.0,0.0
29,Network-Full,50,5,80,0.75,structured,107.90833381197253,0.0001577997458181895,107.9081760122267,1.792,106.1161760122267,25.0,0.0
29,Network-NoTest,50,5,80,0.75,structured,90.72284422208138,6.019172171877304e-07,90.72284362016416,1.729,88.99384362016416,16.0,0.0
29,Network-NoUpdate,50,5,80,0.75,structured,86.5004938443276,0.00400013140422692,86.49649371292337,1.738,84.75849371292337,13.0,0.0
29,Dot,50,5,80,1.0,structured,-9.400836932263122,20.399084463035642,-29.799921395298764,0.09,-29.889921395298764,0.0,0.0
29,Linear,50,5,80,1.0,structured,63.67677126966166,4.18049437443534,59.496276895226316,5.204,54.292276895226316,0.0,0.0
29,Network-Full,50,5,80,1.0,structured,50.403522302616324,5.64680951715686e-06,50.403516655806804,1.711,48.692516655806806,0.0,0.0
29,Network-NoTest,50,5,80,1.0,structured,59.48970438022582,1.3331442134026546e-05,59.48969104878368,1.801,57.68869104878368,0.0,0.0
29,Network-NoUpdate,50,5,80,1.0,structured,54.0284608497846,2.0458775112222383,51.982583338562364,1.729,50.253583338562365,0.0,0.0
29,Dot,200,5,80,0.0,structured,4.513230433347404,0.0,4.513230433347404,0.09,4.423230433347404,0.0,0.0
29,Linear,200,5,80,0.0,structured,31.862376222846798,0.0,31.862376222846798,19.604,12.258376222846799,0.0,0.0
29,Network-Full,200,5,80,0.0,structured,50.5938668778293,0.0,50.5938668778293,1.729,48.8648668778293,0.0,0.0
29,Network-NoTest,200,5,80,0.0,structured,44.3753951761863,0.0,44.3753951761863,1.738,42.6373951761863,0.0,0.0
29,Network-NoUpdate,200,5,80,0.0,structured,43.724841326606345,0.0,43.724841326606345,1.756,41.968841326606345,0.0,0.0
29,Dot,200,5,80,0.25,structured,8.327899930589288,3.7041944736758707,4.623705456913417,0.09,4.533705456913417,1.0,0.0
29,Linear,200,5,80,0.25,structured,27.542836122492385,549.2104405230501,-521.6676044005577,19.405,-541.0726044005577,0.0,0.0
29,Network-Full,200,5,80,0.25,structured,75.2053570832049,0.061408729852594844,75.1439483533523,1.738,73.4059483533523,0.0,0.0
29,Network-NoTest,200,5,80,0.25,structured,82.5485599341554,0.0037775120820986996,82.54478242207331,1.756,80.78878242207331,0.0,0.0
29,Network-NoUpdate,200,5,80,0.25,structured,75.97638337377016,0.2131855670468121,75.76319780672335,1.756,74.00719780672335,0.0,0.0
29,Dot,200,5,80,0.5,structured,1.1928989400285868,5.127026720169779,-3.934127780141192,0.09,-4.024127780141192,0.0,0.0
29,Linear,200,5,80,0.5,structured,63.34146746746393,46.10440356933295,17.237063898130977,18.609,-1.371936101869025,0.0,0.0
29,Network-Full,200,5,80,0.5,structured,62.445469509358226,0.8848102286150447,61.56065928074318,1.765,59.79565928074318,0.0,0.0
29,Network-NoTest,200,5,80,0.5,structured,59.52802700536692,0.01842582646658877,59.50960117890033,1.738,57.77160117890033,0.0,0.0
29,Network-NoUpdate,200,5,80,0.5,structured,62.18724258239986,0.05628801334543737,62.130954569054424,1.738,60.392954569054424,0.0,0.0
29,Dot,200,5,80,0.75,structured,5.0623803820181745,66.36972146685835,-61.307341084840175,0.09,-61.39734108484018,13.0,0.0
29,Linear,200,5,80,0.75,structured,3.067204891237939,327.2676764925198,-324.20047160128183,19.206,-343.40647160128185,0.0,0.0
29,Network-Full,200,5,80,0.75,structured,91.90189128659556,0.014531289690662419,91.88735999690489,1.765,90.12235999690489,26.0,0.0
29,Network-NoTest,200,5,80,0.75,structured,83.41445495897355,1.2991229563400912,82.11533200263347,1.693,80.42233200263347,17.0,0.0
29,Network-NoUpdate,200,5,80,0.75,structured,101.66143575572497,1.0393156070106715,100.62212014871429,1.783,98.83912014871429,21.0,0.0
29,Dot,200,5,80,1.0,structured,-6.294834257641535,1.5358836906504827,-7.830717948292017,0.09,-7.920717948292017,1.0,0.0
29,Linear,200,5,80,1.0,structured,54.19346390219898,349.58976623481476,-295.3963023326158,19.803,-315.1993023326158,0.0,0.0
29,Network-Full,200,5,80,1.0,structured,32.16616658134788,0.07678887342486852,32.08937770792301,1.7469999999999999,30.342377707923013,0.0,0.0
29,Network-NoTest,200,5,80,1.0,structured,13.253533390159442,0.2561312685797088,12.997402121579732,1.756,11.241402121579732,0.0,0.0
29,Network-NoUpdate,200,5,80,1.0,structured,30.638954316779774,1.2328371254854642,29.40611719129431,1.7469999999999999,27.65911719129431,0.0,0.0
30,Dot,50,5,80,0.0,structured,-3.6993529636071694,0.0,-3.6993529636071694,0.09,-3.7893529636071692,0.0,0.0
30,Linear,50,5,80,0.0,structured,37.396954788204084,0.0,37.396954788204084,5.204,32.192954788204084,0.0,0.0
30,Network-Full,50,5,80,0.0,structured,96.59113160657078,0.0,96.59113160657078,1.738,94.85313160657078,0.0,0.0
30,Network-NoTest,50,5,80,0.0,structured,105.06233891130302,0.0,105.06233891130302,1.756,103.30633891130302,0.0,0.0
30,Network-NoUpdate,50,5,80,0.0,structured,74.35936754349137,0.0,74.35936754349137,1.72,72.63936754349137,0.0,0.0
30,Dot,50,5,80,0.25,structured,12.714188997331261,0.40454610101862876,12.309642896312633,0.09,12.219642896312633,1.0,0.0
30,Linear,50,5,80,0.25,structured,98.99764205982734,2926.0970720204064,-2827.099429960579,5.155,-2832.2544299605793,0.0,0.0
30,Network-Full,50,5,80,0.25,structured,43.407341951394535,0.071953666594254,43.33538828480028,1.765,41.57038828480028,2.0,0.0
30,Network-NoTest,50,5,80,0.25,structured,60.7454762196273,1.708086440949831,59.037389778677465,1.729,57.308389778677466,11.0,0.0
30,Network-NoUpdate,50,5,80,0.25,structured,66.01747782388125,0.843500326313405,65.17397749756785,1.756,63.41797749756785,17.0,0.0
30,Dot,50,5,80,0.5,structured,-10.13722903668193,42.22766075137981,-52.36488978806174,0.09,-52.45488978806174,0.0,0.0
30,Linear,50,5,80,0.5,structured,103.62347923521612,622.0395242063123,-518.4160449710962,5.008,-523.4240449710962,0.0,0.0
30,Network-Full,50,5,80,0.5,structured,117.36509225177679,0.036658796433980734,117.3284334553428,1.729,115.5994334553428,33.0,0.0
30,Network-NoTest,50,5,80,0.5,structured,114.84699517593812,0.11202928060510511,114.73496589533302,1.774,112.96096589533302,35.0,0.0
30,Network-NoUpdate,50,5,80,0.5,structured,105.18069547084202,0.08503741787326898,105.09565805296876,1.729,103.36665805296876,30.0,0.0
30,Dot,50,5,80,0.75,structured,8.254144704136175,5.248934657183701,3.0052100469524747,0.09,2.915210046952475,2.0,0.0
30,Linear,50,5,80,0.75,structured,54.80100952307319,886.625115434648,-831.8241059115749,5.008,-836.8321059115749,0.0,0.0
30,Network-Full,50,5,80,0.75,structured,41.19823164878758,0.2731722021383618,40.92505944664922,1.783,39.14205944664922,0.0,0.0
30,Network-NoTest,50,5,80,0.75,structured,15.765247116159886,0.0029150150038700917,15.762332101156016,1.738,14.024332101156016,0.0,0.0
30,Network-NoUpdate,50,5,80,0.75,structured,44.898973979329504,0.01757849727918681,44.881395482050316,1.765,43.116395482050315,0.0,0.0
30,Dot,50,5,80,1.0,structured,-4.143217408067712,20.46869010780949,-24.611907515877203,0.09,-24.701907515877203,2.0,0.0
30,Linear,50,5,80,1.0,structured,83.85994825766097,10.975455155062535,72.88449310259844,5.155,67.72949310259844,0.0,0.0
30,Network-Full,50,5,80,1.0,structured,87.77644750524125,0.030280759186066236,87.74616674605518,1.783,85.96316674605518,0.0,0.0
30,Network-NoTest,50,5,80,1.0,structured,87.24019334872618,0.17333113515189488,87.06686221357428,1.756,85.31086221357428,0.0,0.0
30,Network-NoUpdate,50,5,80,1.0,structured,81.73962504964832,0.0033923536481844626,81.73623269600014,1.729,80.00723269600014,0.0,0.0
30,Dot,200,5,80,0.0,structured,-1.4948891708081185,0.0,-1.4948891708081185,0.09,-1.5848891708081185,0.0,0.0
30,Linear,200,5,80,0.0,structured,24.64608352766234,0.0,24.64608352766234,20.002,4.6440835276623424,0.0,0.0
30,Network-Full,200,5,80,0.0,structured,26.012805644280306,0.0,26.012805644280306,1.738,24.274805644280306,0.0,0.0
30,Network-NoTest,200,5,80,0.0,structured,50.69220235310411,0.0,50.69220235310411,1.783,48.90920235310411,0.0,0.0
30,Network-NoUpdate,200,5,80,0.0,structured,125.53217365564002,0.0,125.53217365564002,1.72,123.81217365564002,0.0,0.0
30,Dot,200,5,80,0.25,structured,5.770668382790028,33.28899786361974,-27.518329480829713,0.09,-27.608329480829713,0.0,0.0
30,Linear,200,5,80,0.25,structured,95.2979403514818,1859.4213501306142,-1764.1234097791323,19.803,-1783.9264097791324,0.0,0.0
