agent,structure,stakes,K,reward_mean,reward_std,penalty_mean,penalty_std,utility_mean,utility_std,cog_mean,cog_std,cau_mean,cau_std,dual_mean,dual_rate_mean,dual_rate_std,dual_rate_cond_mean,dual_rate_cond_std,E_abs_mean,expansions_mean,contractions_mean,revisions_mean,contract_evals_mean,steps_factor_mean,steps_tabular_mean
LatentFactorEM,structured,0.0,200,82.54736836341003,39.928225919204756,0.0,0.0,82.54736836341003,39.928225919204756,110.45,0.0,-27.902631636589973,39.928225919204756,0.0,0.0,0.0,0.0,0.0,28.15342545230701,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,1.0,20,65.5856447203159,52.87034754192264,1727.3494243897048,1984.074911588109,-1661.763779669389,1972.0217694786447,11.45,0.0,-1673.213779669389,1972.0217694786447,24.96,0.312,0.4303947565487368,0.3170956494570297,0.43753463903865547,16.224590071312736,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,1.0,50,67.04310936358048,53.82398839724543,1874.083025812949,2214.8490322417138,-1807.0399164493688,2210.3294944639574,27.950000000000003,0.0,-1834.9899164493688,2210.329494463957,7.8,0.0975,0.272590453896602,0.09876654860784756,0.27717462502284224,16.906264460203897,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,1.0,100,61.61131127675927,54.52009264541448,1758.7584260823405,2003.2645036733272,-1697.1471148055816,1996.6823872036812,55.45,0.0,-1752.5971148055812,1996.682387203681,6.76,0.08449999999999999,0.2528631501964506,0.08685503091635782,0.25959803928336944,17.036840595045337,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,1.0,200,70.09531366921635,50.071193226790996,2032.231808706754,2463.1849567478926,-1962.1364950375378,2455.388642140262,110.45,0.0,-2072.5864950375376,2455.388642140262,11.24,0.1405,0.33216233709109494,0.14279778796906722,0.33880829198969065,17.837888163814334,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,0.0,20,93.79275745970872,50.4128107606074,0.0,0.0,93.79275745970872,50.4128107606074,11.45,0.0,82.34275745970872,50.4128107606074,0.0,0.0,0.0,0.0,0.0,29.01924591342879,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,0.0,50,82.10342103810218,51.883252677620874,0.0,0.0,82.10342103810218,51.883252677620874,27.950000000000003,0.0,54.15342103810219,51.88325267762088,0.0,0.0,0.0,0.0,0.0,27.160732569736794,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,0.0,100,70.74284532495584,53.71888213592699,0.0,0.0,70.74284532495584,53.71888213592699,55.45,0.0,15.292845324955836,53.71888213592698,0.0,0.0,0.0,0.0,0.0,26.105014872534017,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,0.0,200,84.32490957415034,48.46496394115117,0.0,0.0,84.32490957415034,48.46496394115117,110.45,0.0,-26.125090425849677,48.46496394115116,0.0,0.0,0.0,0.0,0.0,26.22393494016053,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,1.0,20,74.83259085999151,51.74264039094567,1450.9706906659835,1755.3404520636977,-1376.1380998059917,1753.8242176464869,11.45,0.0,-1387.5880998059918,1753.8242176464869,25.67,0.32087499999999997,0.44644377282921055,0.3255984689942799,0.4538573791530523,15.148983403530071,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,1.0,50,79.14011772112767,58.97762557732995,1494.3892531041627,2093.1737275940372,-1415.2491353830349,2086.471261625369,27.950000000000003,0.0,-1443.199135383035,2086.471261625369,19.55,0.244375,0.41130403224919204,0.24970081264045288,0.42025210878536057,14.793630636872917,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,1.0,100,68.53277472940374,55.10217972784513,1599.9459808638378,1850.3498385964854,-1531.4132061344342,1850.8375699309806,55.45,0.0,-1586.8632061344342,1850.8375699309806,9.94,0.12425000000000001,0.32130190104660383,0.12695646613501377,0.3286098827737581,16.599263998553724,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,unstructured,1.0,200,65.76894250323066,55.285814631591315,2094.8925687749697,2392.0893640119807,-2029.123626271739,2378.6955016459056,110.45,0.0,-2139.573626271739,2378.6955016459056,11.69,0.146125,0.3306029033020085,0.15334966077705903,0.34597935997769574,17.838045430100635,0.0,0.0,0.0,0.0,80.0,0.0
Linear,structured,0.0,20,91.8831125360177,35.14685819029503,0.0,0.0,91.8831125360177,35.14685819029503,2.2721299999999998,0.044032507504929985,89.61098253601769,35.14334736169012,0.0,0.0,0.0,0.0,0.0,29.017806170077527,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,0.0,50,87.50632475953563,35.355199263114784,0.0,0.0,87.50632475953563,35.355199263114784,5.06435,0.11620066021474855,82.44197475953564,35.36802177348765,0.0,0.0,0.0,0.0,0.0,30.324528702033135,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,0.0,100,83.02305457866598,34.1492796533962,0.0,0.0,83.02305457866598,34.1492796533962,9.74165,0.21124452655631104,73.28140457866598,34.087537676241716,0.0,0.0,0.0,0.0,0.0,29.26832774334248,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,0.0,200,83.76934885342617,34.46532773174378,0.0,0.0,83.76934885342617,34.46532773174378,19.15227,0.49546967524855506,64.61707885342615,34.44734203706011,0.0,0.0,0.0,0.0,0.0,26.349785429195382,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,1.0,20,71.37796259625,49.84544072904964,1263.2216631396236,1580.2325098385909,-1191.8437005433736,1565.4744737254543,2.2768800000000002,0.04546866608951261,-1194.1205805433738,1565.4693961412293,25.99,0.32487499999999997,0.42205790554296363,0.3304066435278912,0.42945323990994516,13.136838868070377,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,1.0,50,66.8171132606367,47.196473018269565,1136.6939880326267,1748.0545184615596,-1069.87687477199,1737.3661139819137,5.09963,0.13152782514692016,-1074.97650477199,1737.3857120623418,9.84,0.12300000000000001,0.2924217498716192,0.12643163008742056,0.3030337183901584,11.557618464869874,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,1.0,100,58.509418286473164,49.35353720065373,955.5572130737925,1452.0841196078197,-897.0477947873194,1438.908736072441,9.734720000000001,0.2202858143412782,-906.7825147873194,1438.946728638167,7.85,0.098125,0.25606515875906083,0.10609305544477414,0.27284409834183504,10.973598572441,0.0,0.0,0.0,0.0,0.0,0.0
Linear,structured,1.0,200,51.446200546293056,47.13177214728682,758.3444661277986,1277.0312521802975,-706.8982655815054,1266.6818863439985,19.092570000000002,0.5022055045376128,-725.9908355815054,1266.6415051140373,10.03,0.125375,0.3044309509792679,0.12802203702419812,0.31160337939602256,9.686063249430743,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,0.0,20,91.61173217849039,42.81057784289179,0.0,0.0,91.61173217849039,42.81057784289179,2.27536,0.038317261452934286,89.33637217849038,42.81201653394365,0.0,0.0,0.0,0.0,0.0,29.65480644404608,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,0.0,50,89.94155130526066,39.23716195528172,0.0,0.0,89.94155130526066,39.23716195528172,5.0663100000000005,0.10894468015159486,84.87524130526064,39.248995240887844,0.0,0.0,0.0,0.0,0.0,27.731389365997533,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,0.0,100,92.29236090454845,43.0674211240051,0.0,0.0,92.29236090454845,43.0674211240051,9.72779,0.21260858402237706,82.56457090454843,43.1168072620152,0.0,0.0,0.0,0.0,0.0,26.42137439652498,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,0.0,200,89.30321425275741,37.7606103798574,0.0,0.0,89.30321425275741,37.7606103798574,19.12043,0.4701165609815204,70.1827842527574,37.78780379180562,0.0,0.0,0.0,0.0,0.0,26.95972926159774,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,1.0,20,79.59836945431196,38.61105049495062,810.3080248490184,1141.341904253593,-730.7096553947065,1138.1371608325146,2.27137,0.04234386769430879,-732.9810253947065,1138.1354028955607,26.91,0.33637500000000004,0.4169661613029493,0.3440817937481016,0.42645773253900954,10.74791043025853,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,1.0,50,73.01117610377308,41.849902564235464,491.11065915166984,893.3383215769674,-418.09948304789674,884.501834000856,5.0717,0.11369518881463687,-423.17118304789676,884.509669894621,8.21,0.102625,0.27014361477001464,0.10464143936649824,0.27641412358595574,7.868344173396806,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,1.0,100,72.23264537118072,40.3598797805218,719.6402891693377,1126.8104353778715,-647.4076437981571,1114.4544978526244,9.734720000000001,0.20827347406715022,-657.1423637981571,1114.4089406382075,10.18,0.12725,0.29954395050280724,0.1306478722086452,0.30766877163772005,10.154258516004658,0.0,0.0,0.0,0.0,0.0,0.0
Linear,unstructured,1.0,200,82.27091522630444,43.32521358798553,866.4538982582625,1579.6669635848423,-784.1829830319581,1561.7121532577924,19.07068,0.5245101972990679,-803.2536630319581,1561.690468364834,14.97,0.18712499999999999,0.33499328634159126,0.19475348226747083,0.3487438758520333,9.819233557464765,0.0,0.0,0.0,0.0,0.0,0.0
Network-Full,structured,0.0,20,90.8502006424664,41.40179980232387,0.0,0.0,90.8502006424664,41.40179980232387,1.67881,0.07913110142113029,89.1713906424664,41.43716125203052,0.0,0.0,0.0,0.0,0.0,31.869476668165536,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,0.0,50,90.00021923375218,29.955797194379088,0.0,0.0,90.00021923375218,29.955797194379088,1.7517699999999998,0.018849137911321024,88.24844923375218,29.954626250871133,0.0,0.0,0.0,0.0,0.0,30.06093229316477,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,0.0,100,90.93304609135443,31.663550851494687,0.0,0.0,90.93304609135443,31.663550851494687,1.7512299999999998,0.02391308124323281,89.1818160913544,31.66376783817759,0.0,0.0,0.0,0.0,0.0,30.33665885722435,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,0.0,200,82.214376927911,28.52212288669689,0.0,0.0,82.214376927911,28.52212288669689,1.7486199999999998,0.021150628617350606,80.465756927911,28.522845350163195,0.0,0.0,0.0,0.0,0.0,26.34977174900963,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,1.0,20,69.52587346195187,36.779434275583064,0.7357561019485765,2.477573319105908,68.7901173600033,36.71629548390535,1.67617,0.07367661457581734,67.1139473600033,36.74501861214957,26.59,0.332375,0.2859068451719224,0.30264347300599803,0.27746287147717547,0.6491517107442262,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,1.0,50,74.04225248779564,36.83723991233685,0.32107965927219306,0.46734327419221056,73.72117282852344,36.79751730717765,1.7447899999999998,0.024969191117264918,71.97638282852344,36.79851688243207,19.07,0.23837499999999998,0.224088043832974,0.2797701852044142,0.3191200791792739,0.5992207111143621,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,1.0,100,71.12156590581166,32.604514546276754,0.4279710819008388,0.7846083057681646,70.69359482391081,32.55994432376941,1.7511400000000001,0.020404010301007875,68.94245482391082,32.5594947561287,14.01,0.175125,0.18345807567480651,0.2545463243614059,0.318969685792008,0.5569305556554223,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,structured,1.0,200,70.05294525147644,28.24465566909719,0.5541747184735191,1.6620154274393921,69.49877053300293,27.868789955347037,1.75195,0.022243998169066918,67.74682053300293,27.864588066225338,15.18,0.18975,0.19548550670915052,0.26083214543334426,0.3475745605524904,0.6179739841712678,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,unstructured,0.0,20,42.81354242664662,30.194057316305,0.0,0.0,42.81354242664662,30.194057316305,7.73955,16.59497286625736,35.073992426646626,33.67292065001288,0.0,0.0,0.0,0.0,0.0,25.538577584918862,0.12,0.0,0.12,0.0,75.84,4.16
Network-Full,unstructured,0.0,50,22.727847845845755,21.197423257724044,0.0,0.0,22.727847845845755,21.197423257724044,16.86893,23.778570296350555,5.858917845845753,26.67581197053937,0.0,0.0,0.0,0.0,0.0,24.529646635684422,0.29,0.0,0.29,0.01,71.33,8.67
Network-Full,unstructured,0.0,100,15.854103589053208,23.225363224610856,0.0,0.0,15.854103589053208,23.225363224610856,18.14631,25.185924576670143,-2.2922064109467915,22.32043899416467,0.0,0.0,0.0,0.0,0.0,22.624487819750925,0.3,0.0,0.3,0.02,70.68,9.32
Network-Full,unstructured,0.0,200,10.102720713724176,19.84477070876546,0.0,0.0,10.102720713724176,19.84477070876546,16.73568,26.128538853595288,-6.632959286275824,20.294945352111604,0.0,0.0,0.0,0.0,0.0,24.168418422451442,0.25,0.0,0.25,0.01,71.75,8.25
Network-Full,unstructured,1.0,20,35.99763758972231,36.67886582293808,1.2184585348709869,5.454810657831667,34.779179054851326,34.59201914649471,1.66568,0.0661143606704979,33.113499054851324,34.589500051278584,16.81,0.210125,0.23528469081587794,0.18901585476646024,0.23438486372024642,0.6993666624514374,0.0,0.0,0.0,0.0,80.0,0.0
Network-Full,unstructured,1.0,50,20.444781517062168,31.253487113516954,1.1473149510555898,8.535310973941947,19.297466566006577,27.967843931756754,7.48987,16.415907067278223,11.807596566006577,26.956529880247107,4.25,0.053125,0.12861410401866996,0.05723097356594341,0.14596319065662797,0.5453834876090667,0.11,0.0,0.11,0.0,76.68,3.32
Network-Full,unstructured,1.0,100,17.51150898360803,28.844042777294632,0.5788309871654833,3.2778623597634353,16.93267799644255,27.435897875162397,13.19134,22.30386323751058,3.7413379964425473,26.365514825770802,5.77,0.07212500000000001,0.11891575353751048,0.06540249186446685,0.15065974227785012,0.5439460890475651,0.21,0.0,0.21,0.0,73.96,6.04
Network-Full,unstructured,1.0,200,12.343752448521853,28.69189032525034,0.25213834873026764,0.3140393702330522,12.091614099791585,28.63292743688564,11.90259,22.581953862864598,0.18902409979158372,29.67040212556661,5.55,0.069375,0.12057018105902494,0.059213032741083,0.14405510440076813,0.5155234106347195,0.17,0.0,0.17,0.01,74.67,5.33
Network-NoContract,structured,0.0,20,91.75178393231778,37.98930328779374,0.0,0.0,91.75178393231778,37.98930328779374,1.6703999999999999,0.08095952349442553,90.08138393231776,38.01705689136094,0.0,0.0,0.0,0.0,0.0,32.69384495105465,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,0.0,50,87.65841665957656,35.66706140903528,0.0,0.0,87.65841665957656,35.66706140903528,1.75117,0.020988719914191212,85.90724665957656,35.666385042354676,0.0,0.0,0.0,0.0,0.0,28.681659554927055,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,0.0,100,92.11213935418938,29.744312175263953,0.0,0.0,92.11213935418938,29.744312175263953,1.7543799999999998,0.02257279134468988,90.35775935418938,29.74244830352654,0.0,0.0,0.0,0.0,0.0,31.404010055826262,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,0.0,200,84.44018054104573,32.198097230688575,0.0,0.0,84.44018054104573,32.198097230688575,1.7499699999999998,0.023098583191497823,82.69021054104573,32.19651810077604,0.0,0.0,0.0,0.0,0.0,26.65351915999398,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,1.0,20,68.33033475814403,35.8125256909655,0.6353956132963564,1.5109139691985662,67.69493914484768,35.77747743290911,1.6728299999999998,0.07327202051191836,66.02210914484768,35.799627758115726,25.7,0.32125,0.27545015956437635,0.2839346847424592,0.27868001045362467,0.6223434421529379,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,1.0,50,73.62584083390203,37.744205796166455,0.7779775857270462,2.19903394975835,72.84786324817499,38.209140415979526,1.7507300000000001,0.023898292487924393,71.09713324817498,38.20929766999097,17.92,0.22399999999999998,0.21901178419473596,0.2559610421146821,0.30635094934637463,0.6135135959286515,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,1.0,100,70.96150648122935,34.154765612306235,0.35319458051728775,0.41457800943870576,70.60831190071207,34.18916488929235,1.7524000000000002,0.020705730432111578,68.85591190071206,34.18585763859724,14.15,0.176875,0.19238481238224994,0.24374061106453626,0.32286170485117494,0.5558279117663186,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,structured,1.0,200,70.4988886007331,29.36723860157157,0.39105743205914856,0.5691289508499617,70.10783116867394,29.4473322626596,1.7499699999999998,0.022232224769055727,68.35786116867395,29.44523071841319,16.1,0.20125,0.1945152288187849,0.2673667587811343,0.33435704617658,0.5709872622674178,0.0,0.0,0.0,0.0,80.0,0.0
Network-NoContract,unstructured,0.0,20,45.05715918288717,35.06431542020532,0.0,0.0,45.05715918288717,35.06431542020532,10.797139999999999,19.65376393849023,34.26001918288717,35.505847351474735,0.0,0.0,0.0,0.0,0.0,25.46517243879792,0.18,0.0,0.18,0.0,72.04,7.96
