seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,contractions,revisions,contract_evals,steps_factor,steps_tabular
0,Network-Full,50,5,80,0.0,unstructured,-6.457046579317152,0.0,-6.457046579317152,1.738,-8.195046579317152,0.0,0.0,0.0,4.272803414122459,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,50,5,80,0.0,unstructured,18.945512237210536,0.0,18.945512237210536,54.316,-35.370487762789466,0.0,0.0,0.0,21.71912381663399,1.0,0.0,1.0,0.0,37.0,43.0
0,Network-NoTest,50,5,80,0.0,unstructured,10.344873444268119,0.0,10.344873444268119,1.765,8.579873444268118,0.0,0.0,0.0,19.41759996708098,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,50,5,80,0.0,unstructured,14.625167067666114,0.0,14.625167067666114,1.7469999999999999,12.878167067666114,0.0,0.0,0.0,42.9681060733753,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,50,5,80,0.0,unstructured,84.02889729231153,0.0,84.02889729231153,2.95,81.07889729231152,0.0,0.0,0.0,5.61248945658533,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,50,5,80,0.0,unstructured,61.345982760396254,0.0,61.345982760396254,2.75,58.595982760396254,0.0,0.0,0.0,0.8325651116219713,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,50,5,80,0.0,unstructured,-23.60929781976136,0.0,-23.60929781976136,1.214,-24.823297819761358,0.0,0.0,0.0,7.751033241866321,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,50,5,80,0.0,unstructured,9.307882718555005,0.0,9.307882718555005,27.950000000000003,-18.642117281444996,0.0,0.0,0.0,85.74424002836706,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,50,5,80,1.0,structured,2.7857236808513566,27.296123064119282,-24.510399383267924,0.09,-24.600399383267924,2.0,0.025,0.028169014084507043,3.028372866983229,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,50,5,80,1.0,structured,80.50151214153624,500.1726830840996,-419.6711709425634,5.106,-424.7771709425634,0.0,0.0,0.0,7.320859137132937,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,50,5,80,1.0,structured,113.29435554965886,1058.4045420375085,-945.1101864878497,1.3499999999999999,-946.4601864878497,1.0,0.0125,0.013157894736842105,14.51190696390277,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,50,5,80,1.0,structured,115.60486130007044,0.058086726374270925,115.54677457369617,1.7469999999999999,113.79977457369617,38.0,0.475,0.8636363636363636,0.4144394692620774,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,50,5,80,1.0,structured,112.39367444762797,0.07005014388614546,112.32362430374182,1.7469999999999999,110.57662430374182,34.0,0.425,0.631578947368421,0.4333295040834642,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,50,5,80,1.0,structured,120.18561886505177,0.20772706424673268,119.97789180080503,1.756,118.22189180080503,39.0,0.4875,1.0,0.33577768614896564,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,50,5,80,1.0,structured,94.46745167011271,0.012074672253290425,94.45537699785942,1.774,92.68137699785942,20.0,0.25,0.15384615384615385,0.592202762904204,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,50,5,80,1.0,structured,29.928722177665403,0.6368842868324208,29.291837890832984,2.95,26.341837890832984,3.0,0.0375,0.04918032786885246,1.6713971018517728,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,50,5,80,1.0,structured,106.45493300977779,64.83951935372197,41.61541365605582,2.75,38.86541365605582,20.0,0.25,0.2647058823529412,3.3019903875043424,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,50,5,80,1.0,structured,115.1181266306786,1197.4533148367948,-1082.335188206116,1.1960000000000002,-1083.531188206116,2.0,0.025,0.025974025974025976,17.916127503986708,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,50,5,80,1.0,structured,114.49713193171243,1349.8556253440358,-1235.3584934123235,27.950000000000003,-1263.3084934123235,0.0,0.0,0.0,16.017577525850843,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,50,5,80,1.0,unstructured,10.338463955908399,39.7696755154911,-29.431211559582703,0.09,-29.521211559582703,9.0,0.1125,0.1232876712328767,3.8082287541154805,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,50,5,80,1.0,unstructured,172.9515574494764,2259.5302213213968,-2086.5786638719205,5.057,-2091.6356638719203,69.0,0.8625,0.9452054794520548,21.19286976224382,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,50,5,80,1.0,unstructured,8.582677062623166,1813.5714405192666,-1804.9887634566435,1.3499999999999999,-1806.3387634566434,0.0,0.0,0.0,18.631085836508156,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,50,5,80,1.0,unstructured,-20.375979067037637,0.34525101691609905,-20.721230083953735,1.756,-22.477230083953735,0.0,0.0,0.0,0.40723614188188756,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,50,5,80,1.0,unstructured,-0.007676015774116696,0.4152486827833521,-0.4229246985574688,1.729,-2.151924698557469,1.0,0.0125,0.0,0.643579898832806,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,50,5,80,1.0,unstructured,-21.445144844885213,6.282872124149796e-05,-21.445207673606454,1.7469999999999999,-23.192207673606454,0.0,0.0,0.0,0.34745670514461946,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,50,5,80,1.0,unstructured,-4.843905093090372,0.00741347030065545,-4.851318563391028,1.738,-6.5893185633910285,0.0,0.0,0.0,0.6071291380785844,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,50,5,80,1.0,unstructured,45.670786932407445,246.46058266459275,-200.7897957321853,2.95,-203.73979573218529,21.0,0.2625,0.27941176470588236,4.485496951475697,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,50,5,80,1.0,unstructured,61.49340059667374,1684.9653567012822,-1623.4719561046084,2.75,-1626.2219561046084,13.0,0.1625,0.16455696202531644,27.211159113271243,0.0,0.0,0.0,0.0,80.0,0.0
